mzbin,feature,cluster,scan
440.8437,65,12,42
441.28375,65,12,42
445.14085,66,13,42
446.14085,66,13,42
447.14085,66,13,42
448.14085,66,13,42
445.93105,67,13,42
446.14085,67,13,42
447.14085,67,13,42
447.39105,67,13,42
446.14085,68,13,42
447.14085,68,13,42
448.14085,68,13,42
449.12065,68,13,42
447.14085,69,13,42
447.39105,69,13,42
448.14085,69,13,42
447.14085,70,13,42
448.14085,70,13,42
449.12065,70,13,42
450.11645,70,13,42
448.14085,71,13,42
449.12065,71,13,42
450.11645,71,13,42
449.12065,72,13,42
450.11645,72,13,42
459.1717,73,14,42
460.1717,73,14,42
462.14715,73,14,42
462.14715,74,14,42
463.147,74,14,42
464.147,74,14,42
465.147,74,14,42
463.147,75,14,42
464.147,75,14,42
465.147,75,14,42
466.1443,75,14,42
464.147,76,14,42
465.147,76,14,42
466.1443,76,14,42
467.1234,76,14,42
465.147,77,14,42
466.1443,77,14,42
467.1234,77,14,42
468.12085,77,14,42
466.1443,78,14,42
467.1234,78,14,42
468.12085,78,14,42
469.11995,78,14,42
467.1234,79,14,42
468.12085,79,14,42
469.11995,79,14,42
468.12085,80,14,42
469.11995,80,14,42
489.05505,81,15,42
489.2693,81,15,42
490.05505,81,15,42
489.05505,82,15,42
490.05505,82,15,42
503.1067,83,16,42
504.1067,83,16,42
505.1211,83,16,42
506.1211,83,16,42
504.1067,84,16,42
505.1211,84,16,42
506.1211,84,16,42
505.1211,85,16,42
506.1211,85,16,42
508.14405,85,16,42
506.1211,86,16,42
508.14405,86,16,42
519.1384,87,17,42
520.1384,87,17,42
521.1384,87,17,42
522.1384,87,17,42
520.1384,88,17,42
521.1384,88,17,42
522.1384,88,17,42
523.1369,88,17,42
521.1384,89,17,42
522.1384,89,17,42
523.1369,89,17,42
522.1384,90,17,42
523.1369,90,17,42
533.1918,91,18,42
534.1918,91,18,42
536.16555,91,18,42
536.16555,92,18,42
537.16555,92,18,42
538.16555,92,18,42
539.16555,92,18,42
537.16555,93,18,42
538.16555,93,18,42
539.16555,93,18,42
540.16005,93,18,42
538.16555,94,18,42
539.16555,94,18,42
540.16005,94,18,42
541.1563,94,18,42
539.16555,95,18,42
540.16005,95,18,42
541.1563,95,18,42
540.16005,96,18,42
541.1563,96,18,42
550.21685,97,19,42
551.21685,97,19,42
577.12565,98,20,42
578.12565,98,20,42
579.1218,98,20,42
580.1218,98,20,42
578.12565,99,20,42
579.1218,99,20,42
580.1218,99,20,42
579.1218,100,20,42
580.1218,100,20,42
593.15465,101,21,42
594.15465,101,21,42
595.15465,101,21,42
596.15465,101,21,42
597.15465,101,21,42
594.15465,102,21,42
595.15465,102,21,42
596.15465,102,21,42
597.15465,102,21,42
595.15465,103,21,42
596.15465,103,21,42
597.15465,103,21,42
596.15465,104,21,42
597.15465,104,21,42
607.20915,105,22,42
608.20915,105,22,42
609.20915,105,22,42
610.1803,105,22,42
611.1803,105,22,42
608.20915,106,22,42
609.20915,106,22,42
610.1803,106,22,42
611.1803,106,22,42
612.17895,106,22,42
609.20915,107,22,42
610.1803,107,22,42
611.1803,107,22,42
612.17895,107,22,42
613.17895,107,22,42
610.1803,108,22,42
611.1803,108,22,42
612.17895,108,22,42
613.17895,108,22,42
614.1761,108,22,42
611.1803,109,22,42
612.17895,109,22,42
613.17895,109,22,42
614.1761,109,22,42
612.17895,110,22,42
613.17895,110,22,42
614.1761,110,22,42
613.17895,111,22,42
614.1761,111,22,42
624.2361,112,23,42
625.23485,112,23,42
626.23485,112,23,42
625.23485,113,23,42
626.23485,113,23,42
642.9513,114,24,42
643.2429666665,114,24,42
642.9513,115,24,42
643.2429666665,115,24,42
651.1472,116,25,42
652.1472,116,25,42
667.1781,117,26,42
668.1781,117,26,42
669.1781,117,26,42
670.1781,117,26,42
671.1781,117,26,42
668.1781,118,26,42
669.1781,118,26,42
670.1781,118,26,42
671.1781,118,26,42
669.1781,119,26,42
670.1781,119,26,42
671.1781,119,26,42
670.1781,120,26,42
671.1781,120,26,42
681.2282,121,27,42
682.2282,121,27,42
684.20765,121,27,42
685.20765,121,27,42
684.20765,122,27,42
685.20765,122,27,42
686.20225,122,27,42
687.20225,122,27,42
688.20225,122,27,42
685.20765,123,27,42
686.20225,123,27,42
687.20225,123,27,42
688.20225,123,27,42
686.20225,124,27,42
687.20225,124,27,42
688.20225,124,27,42
687.20225,125,27,42
688.20225,125,27,42
741.1914,126,28,42
742.1914,126,28,42
743.1914,126,28,42
744.1914,126,28,42
742.1914,127,28,42
743.1914,127,28,42
744.1914,127,28,42
743.1914,128,28,42
744.1914,128,28,42
758.2229,129,29,42
759.22215,129,29,42
760.22215,129,29,42
761.22215,129,29,42
759.22215,130,29,42
760.22215,130,29,42
761.22215,130,29,42
760.22215,131,29,42
761.22215,131,29,42
815.21455,132,30,42
816.21495,132,30,42
817.21495,132,30,42
818.21495,132,30,42
816.21495,133,30,42
817.21495,133,30,42
818.21495,133,30,42
817.21495,134,30,42
818.21495,134,30,42
832.241,135,31,42
833.24425,135,31,42
834.24425,135,31,42
833.24425,136,31,42
834.24425,136,31,42
868.94375,137,32,42
869.1941666665,137,32,42
868.94375,138,32,42
869.1941666665,138,32,42
887.6123,139,33,42
887.8684666665,139,33,42
355.0696,1,1,43
356.0696,1,1,43
357.06865,1,1,43
358.06865,1,1,43
356.0696,2,1,43
357.06865,2,1,43
358.06865,2,1,43
359.0615,2,1,43
357.06865,3,1,43
358.06865,3,1,43
359.0615,3,1,43
360.0893,3,1,43
358.06865,4,1,43
359.0615,4,1,43
360.0893,4,1,43
361.0615,4,1,43
359.0615,5,1,43
360.0893,5,1,43
361.0615,5,1,43
362.06085,5,1,43
360.0893,6,1,43
361.0615,6,1,43
362.06085,6,1,43
363.0936,6,1,43
361.0615,7,1,43
362.06085,7,1,43
363.0936,7,1,43
362.06085,8,1,43
363.0936,8,1,43
367.1328,9,2,43
368.1152,9,2,43
369.1148,9,2,43
370.1148,9,2,43
368.1152,10,2,43
369.1148,10,2,43
370.1148,10,2,43
371.12695,10,2,43
369.1148,11,2,43
370.1148,11,2,43
371.12695,11,2,43
372.1268,11,2,43
370.1148,12,2,43
371.12695,12,2,43
372.1268,12,2,43
373.1268,12,2,43
371.12695,13,2,43
371.36135,13,2,43
372.1268,13,2,43
372.36135,13,2,43
371.12695,14,2,43
372.1268,14,2,43
373.1268,14,2,43
374.1268,14,2,43
371.36135,15,2,43
372.36135,15,2,43
372.1268,16,2,43
372.36135,16,2,43
373.1268,16,2,43
372.1268,17,2,43
373.1268,17,2,43
374.1268,17,2,43
375.1,17,2,43
373.1268,18,2,43
374.1268,18,2,43
375.1,18,2,43
376.09935,18,2,43
374.1268,19,2,43
375.1,19,2,43
376.09935,19,2,43
375.1,20,2,43
376.09935,20,2,43
381.08445,21,3,43
382.08445,21,3,43
383.1092,21,3,43
384.14185,21,3,43
382.08445,22,3,43
383.1092,22,3,43
384.14185,22,3,43
385.14205,22,3,43
383.1092,23,3,43
384.14185,23,3,43
385.14205,23,3,43
386.1422,23,3,43
383.8635,24,3,43
384.14185,24,3,43
384.530183333,24,3,43
385.14205,24,3,43
384.14185,25,3,43
384.530183333,25,3,43
385.14205,25,3,43
384.14185,26,3,43
385.14205,26,3,43
386.1422,26,3,43
385.14205,27,3,43
386.1422,27,3,43
388.16455,27,3,43
389.12585,28,4,43
390.14205,28,4,43
391.21845,28,4,43
392.21845,28,4,43
390.14205,29,4,43
391.21845,29,4,43
392.21845,29,4,43
393.20825,29,4,43
391.21845,30,4,43
392.21845,30,4,43
393.20825,30,4,43
394.2661,30,4,43
392.21845,31,4,43
393.20825,31,4,43
394.2661,31,4,43
395.21465,31,4,43
393.20825,32,4,43
394.2661,32,4,43
393.20825,33,4,43
394.2661,33,4,43
395.21465,33,4,43
395.21465,34,4,43
396.11455,34,4,43
397.11455,34,4,43
396.11455,35,4,43
397.11455,35,4,43
399.34325,36,5,43
400.3434,36,5,43
401.3434,36,5,43
400.3434,37,5,43
401.3434,37,5,43
402.2013,38,6,43
403.21555,38,6,43
404.18095,38,6,43
403.21555,39,6,43
404.18095,39,6,43
409.1098,40,7,43
410.1098,40,7,43
413.26625,41,8,43
414.26625,41,8,43
415.03555,42,9,43
416.0359,42,9,43
417.0359,42,9,43
416.0359,43,9,43
417.0359,43,9,43
419.31515,44,10,43
420.31515,44,10,43
421.3216,44,10,43
422.3216,44,10,43
420.31515,45,10,43
421.3216,45,10,43
422.3216,45,10,43
421.3216,46,10,43
421.82775,46,10,43
422.3216,46,10,43
421.3216,47,10,43
422.3216,47,10,43
421.82775,48,10,43
422.3216,48,10,43
424.08295,49,11,43
425.08295,49,11,43
426.1015,49,11,43
425.08295,50,11,43
426.1015,50,11,43
428.88945,51,12,43
429.1027,51,12,43
429.88945,51,12,43
430.1027,51,12,43
428.88945,52,12,43
429.88945,52,12,43
430.88735,52,12,43
431.85605,52,12,43
429.1027,53,12,43
430.1027,53,12,43
431.228,53,12,43
432.1446666665,53,12,43
429.88945,54,12,43
430.1027,54,12,43
430.88735,54,12,43
431.228,54,12,43
429.88945,55,12,43
430.88735,55,12,43
431.85605,55,12,43
432.8847,55,12,43
430.1027,56,12,43
431.228,56,12,43
432.1446666665,56,12,43
433.1453166665,56,12,43
430.88735,57,12,43
431.228,57,12,43
431.85605,57,12,43
432.1446666665,57,12,43
430.88735,58,12,43
431.85605,58,12,43
432.8847,58,12,43
431.228,59,12,43
431.85605,59,12,43
432.1446666665,59,12,43
431.228,60,12,43
432.1446666665,60,12,43
433.1453166665,60,12,43
431.85605,61,12,43
432.1446666665,61,12,43
432.8847,61,12,43
433.1453166665,61,12,43
433.36455,61,12,43
431.85605,62,12,43
432.8847,62,12,43
434.88265,62,12,43
432.1446666665,63,12,43
433.1453166665,63,12,43
432.8847,64,12,43
433.1453166665,64,12,43
433.36455,64,12,43
432.8847,65,12,43
433.1453166665,65,12,43
432.8847,66,12,43
433.36455,66,12,43
434.88265,66,12,43
433.1453166665,67,12,43
433.36455,67,12,43
439.8437,68,13,43
440.8437,68,13,43
440.72165,69,13,43
441.2004166665,69,13,43
440.8437,70,13,43
441.2004166665,70,13,43
445.14085,71,14,43
446.14085,71,14,43
447.14085,71,14,43
448.14085,71,14,43
445.9336,72,14,43
446.14085,72,14,43
447.14085,72,14,43
447.3936,72,14,43
446.14085,73,14,43
447.14085,73,14,43
448.14085,73,14,43
449.12065,73,14,43
447.14085,74,14,43
447.3936,74,14,43
448.14085,74,14,43
447.14085,75,14,43
448.14085,75,14,43
449.12065,75,14,43
450.11735,75,14,43
448.14085,76,14,43
449.12065,76,14,43
450.11735,76,14,43
449.12065,77,14,43
450.11735,77,14,43
459.1717,78,15,43
460.2126,78,15,43
462.14715,78,15,43
459.75335,79,15,43
460.2126,79,15,43
462.14715,80,15,43
463.147,80,15,43
464.147,80,15,43
465.147,80,15,43
463.147,81,15,43
464.147,81,15,43
465.147,81,15,43
466.1443,81,15,43
464.147,82,15,43
465.147,82,15,43
466.1443,82,15,43
467.1234,82,15,43
465.147,83,15,43
466.1443,83,15,43
467.1234,83,15,43
468.1285666665,83,15,43
466.1443,84,15,43
467.1234,84,15,43
468.1285666665,84,15,43
469.1285666665,84,15,43
467.1234,85,15,43
468.1285666665,85,15,43
469.1285666665,85,15,43
467.8369,86,15,43
468.1285666665,86,15,43
469.1285666665,86,15,43
467.8369,87,15,43
468.1285666665,87,15,43
469.1285666665,87,15,43
468.1285666665,88,15,43
469.1285666665,88,15,43
489.05505,89,16,43
489.2693,89,16,43
490.05505,89,16,43
489.05505,90,16,43
490.05505,90,16,43
503.10975,91,17,43
504.10975,91,17,43
505.1211,91,17,43
506.1211,91,17,43
504.10975,92,17,43
505.1211,92,17,43
506.1211,92,17,43
505.1211,93,17,43
506.1211,93,17,43
508.1441,93,17,43
506.1211,94,17,43
508.1441,94,17,43
519.1384,95,18,43
520.1384,95,18,43
521.1384,95,18,43
522.1384,95,18,43
520.1384,96,18,43
521.1384,96,18,43
522.1384,96,18,43
523.14005,96,18,43
521.1384,97,18,43
522.1384,97,18,43
523.14005,97,18,43
522.1384,98,18,43
523.14005,98,18,43
533.1885,99,19,43
534.1885,99,19,43
536.16555,99,19,43
536.16555,100,19,43
537.16555,100,19,43
538.16555,100,19,43
539.16555,100,19,43
537.16555,101,19,43
538.16555,101,19,43
539.16555,101,19,43
540.1634,101,19,43
538.16555,102,19,43
539.16555,102,19,43
540.1634,102,19,43
541.1563,102,19,43
539.16555,103,19,43
540.1634,103,19,43
541.1563,103,19,43
540.1634,104,19,43
541.1563,104,19,43
550.21685,105,20,43
551.21685,105,20,43
577.12565,106,21,43
578.12565,106,21,43
579.14075,106,21,43
580.14075,106,21,43
581.14075,106,21,43
578.12565,107,21,43
579.14075,107,21,43
580.14075,107,21,43
581.14075,107,21,43
579.14075,108,21,43
580.14075,108,21,43
581.14075,108,21,43
580.14075,109,21,43
581.14075,109,21,43
593.15465,110,22,43
594.15465,110,22,43
595.15465,110,22,43
596.15465,110,22,43
597.15465,110,22,43
594.15465,111,22,43
595.15465,111,22,43
596.15465,111,22,43
597.15465,111,22,43
595.15465,112,22,43
596.15465,112,22,43
597.15465,112,22,43
596.15465,113,22,43
597.15465,113,22,43
607.20915,114,23,43
608.20915,114,23,43
609.20915,114,23,43
610.1803,114,23,43
611.1803,114,23,43
608.20915,115,23,43
609.20915,115,23,43
610.1803,115,23,43
611.1803,115,23,43
612.17895,115,23,43
609.20915,116,23,43
610.1803,116,23,43
611.1803,116,23,43
612.17895,116,23,43
613.1761,116,23,43
610.1803,117,23,43
611.1803,117,23,43
612.17895,117,23,43
613.1761,117,23,43
614.1761,117,23,43
611.1803,118,23,43
612.17895,118,23,43
613.1761,118,23,43
614.1761,118,23,43
612.17895,119,23,43
613.1761,119,23,43
614.1761,119,23,43
613.1761,120,23,43
614.1761,120,23,43
624.2361,121,24,43
625.2361,121,24,43
626.2361,121,24,43
625.2361,122,24,43
626.2361,122,24,43
642.9513,123,25,43
643.2429666665,123,25,43
642.9513,124,25,43
643.2429666665,124,25,43
651.1472,125,26,43
652.1472,125,26,43
667.17345,126,27,43
668.1737,126,27,43
669.1737,126,27,43
670.1737,126,27,43
671.1737,126,27,43
668.1737,127,27,43
669.1737,127,27,43
670.1737,127,27,43
671.1737,127,27,43
669.1737,128,27,43
670.1737,128,27,43
671.1737,128,27,43
670.1737,129,27,43
671.1737,129,27,43
681.2282,130,28,43
682.2282,130,28,43
684.20765,130,28,43
685.20765,130,28,43
684.20765,131,28,43
685.20765,131,28,43
686.20225,131,28,43
687.20225,131,28,43
688.20225,131,28,43
685.20765,132,28,43
686.20225,132,28,43
687.20225,132,28,43
688.20225,132,28,43
686.20225,133,28,43
687.20225,133,28,43
688.20225,133,28,43
687.20225,134,28,43
688.20225,134,28,43
698.25615,135,29,43
699.25615,135,29,43
741.1914,136,30,43
742.1914,136,30,43
743.1914,136,30,43
744.1914,136,30,43
742.1914,137,30,43
743.1914,137,30,43
744.1914,137,30,43
743.1914,138,30,43
744.1914,138,30,43
758.2229,139,31,43
759.22215,139,31,43
760.22215,139,31,43
761.22215,139,31,43
759.22215,140,31,43
760.22215,140,31,43
761.22215,140,31,43
760.22215,141,31,43
761.22215,141,31,43
815.21455,142,32,43
816.21495,142,32,43
817.21495,142,32,43
816.21495,143,32,43
817.21495,143,32,43
832.24745,144,33,43
833.24745,144,33,43
834.24745,144,33,43
833.24745,145,33,43
834.24745,145,33,43
869.6258333335,146,34,43
869.6258333335,147,34,43
870.7925,147,34,43
869.6258333335,148,34,43
870.7925,148,34,43
887.6123,149,35,43
887.8684666665,149,35,43
889.16565,149,35,43
889.16565,150,35,43
890.2259,150,35,43
355.0714,1,1,44
356.0714,1,1,44
357.0714,1,1,44
358.09735,1,1,44
356.0714,2,1,44
357.0714,2,1,44
358.09735,2,1,44
359.082,2,1,44
357.0714,3,1,44
358.09735,3,1,44
359.082,3,1,44
360.0875,3,1,44
358.09735,4,1,44
359.082,4,1,44
360.0875,4,1,44
361.082,4,1,44
359.082,5,1,44
360.0875,5,1,44
361.082,5,1,44
362.0615,5,1,44
360.0875,6,1,44
361.082,6,1,44
362.0615,6,1,44
361.082,7,1,44
362.0615,7,1,44
366.11145,8,2,44
367.14905,8,2,44
368.1383,8,2,44
369.14575,8,2,44
366.1942,9,2,44
367.14905,9,2,44
368.1383,9,2,44
369.14575,9,2,44
367.14905,10,2,44
368.1383,10,2,44
369.14575,10,2,44
370.12465,10,2,44
368.1383,11,2,44
369.14575,11,2,44
370.12465,11,2,44
371.1097,11,2,44
369.14575,12,2,44
370.12465,12,2,44
371.1097,12,2,44
372.1097,12,2,44
370.12465,13,2,44
371.1097,13,2,44
372.1097,13,2,44
373.1097,13,2,44
371.1097,14,2,44
371.6097,14,2,44
372.1097,14,2,44
372.5848,14,2,44
371.1097,15,2,44
372.1097,15,2,44
373.1097,15,2,44
374.1097,15,2,44
371.6097,16,2,44
372.5848,16,2,44
373.3384,16,2,44
372.1097,17,2,44
372.5848,17,2,44
373.1097,17,2,44
373.3384,17,2,44
372.1097,18,2,44
373.1097,18,2,44
374.1097,18,2,44
375.10385,18,2,44
372.5848,19,2,44
373.3384,19,2,44
373.1097,20,2,44
373.3384,20,2,44
374.1097,20,2,44
373.1097,21,2,44
374.1097,21,2,44
375.10385,21,2,44
376.1136,21,2,44
374.1097,22,2,44
375.10385,22,2,44
376.1136,22,2,44
375.10385,23,2,44
376.1136,23,2,44
381.08445,24,3,44
382.08445,24,3,44
383.1112,24,3,44
384.14185,24,3,44
382.08445,25,3,44
383.1112,25,3,44
384.14185,25,3,44
385.14205,25,3,44
383.1112,26,3,44
384.14185,26,3,44
385.14205,26,3,44
386.1422,26,3,44
383.8635,27,3,44
384.14185,27,3,44
384.5312,27,3,44
385.14205,27,3,44
384.14185,28,3,44
384.5312,28,3,44
385.14205,28,3,44
384.14185,29,3,44
385.14205,29,3,44
386.1422,29,3,44
385.14205,30,3,44
386.1422,30,3,44
388.1695,30,3,44
388.1695,31,4,44
389.16915,31,4,44
390.1667,31,4,44
391.22015,31,4,44
389.16915,32,4,44
390.1667,32,4,44
391.22015,32,4,44
392.22015,32,4,44
390.1667,33,4,44
391.22015,33,4,44
392.22015,33,4,44
393.21035,33,4,44
391.22015,34,4,44
392.22015,34,4,44
393.21035,34,4,44
394.2682,34,4,44
392.22015,35,4,44
393.21035,35,4,44
394.2682,35,4,44
393.21035,36,4,44
394.2682,36,4,44
393.21035,37,4,44
395.1167,37,4,44
396.11455,37,4,44
393.21035,38,4,44
394.2682,38,4,44
395.1167,39,4,44
396.11455,39,4,44
397.11455,39,4,44
395.1167,40,4,44
396.11455,40,4,44
397.11455,40,4,44
396.11455,41,4,44
397.11455,41,4,44
399.3475,42,5,44
400.3475,42,5,44
401.3475,42,5,44
400.3475,43,5,44
401.3475,43,5,44
402.20785,44,6,44
403.2199,44,6,44
404.18095,44,6,44
403.2199,45,6,44
404.18095,45,6,44
408.0523,46,7,44
409.0772,46,7,44
413.2685,47,8,44
414.2685,47,8,44
415.03555,48,9,44
416.03555,48,9,44
419.31515,49,10,44
420.3163,49,10,44
421.3216,49,10,44
422.3216,49,10,44
420.3163,50,10,44
421.3216,50,10,44
422.3216,50,10,44
421.3216,51,10,44
422.3216,51,10,44
424.08295,52,11,44
425.08295,52,11,44
428.89185,53,12,44
429.10985,53,12,44
429.89185,53,12,44
430.15415,53,12,44
428.89185,54,12,44
429.89185,54,12,44
430.88945,54,12,44
431.86295,54,12,44
429.10985,55,12,44
430.15415,55,12,44
431.23275,55,12,44
432.15415,55,12,44
429.89185,56,12,44
430.15415,56,12,44
430.88945,56,12,44
431.23275,56,12,44
429.89185,57,12,44
430.15415,57,12,44
430.88945,57,12,44
431.23275,57,12,44
429.89185,58,12,44
430.88945,58,12,44
431.86295,58,12,44
432.8993,58,12,44
430.15415,59,12,44
431.23275,59,12,44
432.15415,59,12,44
433.1646666665,59,12,44
430.88945,60,12,44
431.23275,60,12,44
431.86295,60,12,44
432.15415,60,12,44
430.88945,61,12,44
431.86295,61,12,44
432.8993,61,12,44
433.8993,61,12,44
431.23275,62,12,44
431.86295,62,12,44
432.15415,62,12,44
431.23275,63,12,44
432.15415,63,12,44
433.1646666665,63,12,44
431.86295,64,12,44
432.15415,64,12,44
432.8993,64,12,44
433.1646666665,64,12,44
431.86295,65,12,44
432.8993,65,12,44
433.8993,65,12,44
434.8993,65,12,44
432.15415,66,12,44
433.1646666665,66,12,44
432.8993,67,12,44
433.1646666665,67,12,44
433.8993,67,12,44
432.8993,68,12,44
433.1646666665,68,12,44
433.8993,68,12,44
432.8993,69,12,44
433.8993,69,12,44
434.8993,69,12,44
433.8993,70,12,44
434.8993,70,12,44
436.88725,70,12,44
439.8437,71,13,44
440.8437,71,13,44
440.7216,72,13,44
441.1979166665,72,13,44
440.8437,73,13,44
441.1979166665,73,13,44
445.14085,74,14,44
446.14085,74,14,44
447.14085,74,14,44
448.14085,74,14,44
445.93355,75,14,44
446.14085,75,14,44
447.14085,75,14,44
447.39355,75,14,44
446.14085,76,14,44
447.14085,76,14,44
448.14085,76,14,44
449.1389,76,14,44
447.14085,77,14,44
447.39355,77,14,44
447.8905,77,14,44
448.14085,77,14,44
447.14085,78,14,44
448.14085,78,14,44
449.1389,78,14,44
450.11895,78,14,44
447.8905,79,14,44
448.14085,79,14,44
449.1389,79,14,44
448.14085,80,14,44
449.1389,80,14,44
450.11895,80,14,44
449.1389,81,14,44
450.11895,81,14,44
459.17435,82,15,44
459.70995,82,15,44
460.20995,82,15,44
459.17435,83,15,44
460.20995,83,15,44
462.1498,83,15,44
459.70995,84,15,44
460.20995,84,15,44
462.1498,85,15,44
463.147,85,15,44
464.147,85,15,44
465.147,85,15,44
463.147,86,15,44
464.147,86,15,44
465.147,86,15,44
466.14965,86,15,44
464.147,87,15,44
465.147,87,15,44
466.14965,87,15,44
467.1288,87,15,44
465.147,88,15,44
466.14965,88,15,44
467.1288,88,15,44
468.1285666665,88,15,44
466.14965,89,15,44
467.1288,89,15,44
468.1285666665,89,15,44
469.1285666665,89,15,44
467.1288,90,15,44
468.1285666665,90,15,44
469.1285666665,90,15,44
467.8369,91,15,44
468.1285666665,91,15,44
469.1285666665,91,15,44
467.8369,92,15,44
468.1285666665,92,15,44
469.1285666665,92,15,44
468.1285666665,93,15,44
469.1285666665,93,15,44
476.19995,94,16,44
477.19995,94,16,44
489.05505,95,17,44
489.2643,95,17,44
490.2643,95,17,44
489.2643,96,17,44
490.2643,96,17,44
503.10975,97,18,44
504.10975,97,18,44
505.1211,97,18,44
506.1211,97,18,44
504.10975,98,18,44
505.1211,98,18,44
506.1211,98,18,44
505.1211,99,18,44
506.1211,99,18,44
508.14405,99,18,44
519.1384,100,19,44
520.1441,100,19,44
521.1441,100,19,44
522.1441,100,19,44
520.1441,101,19,44
521.1441,101,19,44
522.1441,101,19,44
523.14645,101,19,44
521.1441,102,19,44
522.1441,102,19,44
523.14645,102,19,44
522.1441,103,19,44
523.14645,103,19,44
536.16555,104,20,44
537.16555,104,20,44
538.16555,104,20,44
539.16555,104,20,44
537.16555,105,20,44
538.16555,105,20,44
539.16555,105,20,44
540.16865,105,20,44
538.16555,106,20,44
539.16555,106,20,44
540.16865,106,20,44
541.1563,106,20,44
539.16555,107,20,44
540.16865,107,20,44
541.1563,107,20,44
540.16865,108,20,44
541.1563,108,20,44
550.21685,109,21,44
551.21685,109,21,44
577.1294,110,22,44
578.1287,110,22,44
579.14075,110,22,44
580.14075,110,22,44
581.14075,110,22,44
578.1287,111,22,44
579.14075,111,22,44
580.14075,111,22,44
581.14075,111,22,44
579.14075,112,22,44
580.14075,112,22,44
581.14075,112,22,44
580.14075,113,22,44
581.14075,113,22,44
593.15465,114,23,44
594.15465,114,23,44
595.15465,114,23,44
596.15465,114,23,44
597.15465,114,23,44
594.15465,115,23,44
595.15465,115,23,44
596.15465,115,23,44
597.15465,115,23,44
595.15465,116,23,44
596.15465,116,23,44
597.15465,116,23,44
596.15465,117,23,44
597.15465,117,23,44
607.20915,118,24,44
608.20915,118,24,44
609.20915,118,24,44
610.1884,118,24,44
611.1884,118,24,44
608.20915,119,24,44
609.20915,119,24,44
610.1884,119,24,44
611.1884,119,24,44
612.18665,119,24,44
609.20915,120,24,44
610.1884,120,24,44
611.1884,120,24,44
612.18665,120,24,44
613.18665,120,24,44
610.1884,121,24,44
611.1884,121,24,44
612.18665,121,24,44
613.18665,121,24,44
614.18665,121,24,44
611.1884,122,24,44
612.18665,122,24,44
613.18665,122,24,44
614.18665,122,24,44
612.18665,123,24,44
613.18665,123,24,44
614.18665,123,24,44
613.18665,124,24,44
614.18665,124,24,44
624.2361,125,25,44
625.2361,125,25,44
642.9469,126,26,44
643.2385666665,126,26,44
642.9469,127,26,44
643.2385666665,127,26,44
651.1472,128,27,44
652.1472,128,27,44
667.1781,129,28,44
668.17835,129,28,44
669.1764,129,28,44
670.1764,129,28,44
671.1764,129,28,44
668.17835,130,28,44
669.1764,130,28,44
670.1764,130,28,44
671.1764,130,28,44
669.1764,131,28,44
670.1764,131,28,44
671.1764,131,28,44
670.1764,132,28,44
671.1764,132,28,44
684.20195,133,29,44
685.20225,133,29,44
686.20225,133,29,44
687.20225,133,29,44
688.20225,133,29,44
685.20225,134,29,44
686.20225,134,29,44
687.20225,134,29,44
688.20225,134,29,44
686.20225,135,29,44
687.20225,135,29,44
688.20225,135,29,44
687.20225,136,29,44
688.20225,136,29,44
698.25615,137,30,44
699.25615,137,30,44
741.1968,138,31,44
742.1968,138,31,44
743.1968,138,31,44
744.1968,138,31,44
742.1968,139,31,44
743.1968,139,31,44
744.1968,139,31,44
743.1968,140,31,44
744.1968,140,31,44
758.2229,141,32,44
759.22215,141,32,44
760.22215,141,32,44
761.22215,141,32,44
759.22215,142,32,44
760.22215,142,32,44
761.22215,142,32,44
760.22215,143,32,44
761.22215,143,32,44
815.21455,144,33,44
816.21495,144,33,44
817.21495,144,33,44
816.21495,145,33,44
817.21495,145,33,44
869.6258333335,146,34,44
869.6258333335,147,34,44
870.7925,147,34,44
869.6258333335,148,34,44
870.7925,148,34,44
355.0696,1,1,45
356.0696,1,1,45
357.0696,1,1,45
358.11915,1,1,45
356.0696,2,1,45
357.0696,2,1,45
358.11915,2,1,45
359.102,2,1,45
357.0696,3,1,45
358.11915,3,1,45
359.102,3,1,45
360.102,3,1,45
358.11915,4,1,45
359.102,4,1,45
360.102,4,1,45
361.102,4,1,45
359.102,5,1,45
360.102,5,1,45
361.102,5,1,45
362.0597,5,1,45
360.102,6,1,45
361.102,6,1,45
362.0597,6,1,45
361.102,7,1,45
362.0597,7,1,45
362.1756,8,2,45
363.14775,8,2,45
366.10955,9,3,45
367.14715,9,3,45
368.13835,9,3,45
369.1477,9,3,45
366.1904,10,3,45
367.14715,10,3,45
368.13835,10,3,45
369.1477,10,3,45
367.14715,11,3,45
368.13835,11,3,45
369.1477,11,3,45
370.1266,11,3,45
368.13835,12,3,45
369.1477,12,3,45
370.1266,12,3,45
371.1097,12,3,45
369.1477,13,3,45
370.1266,13,3,45
371.1097,13,3,45
372.1097,13,3,45
370.1266,14,3,45
371.1097,14,3,45
372.1097,14,3,45
373.1097,14,3,45
371.1097,15,3,45
371.6097,15,3,45
372.1097,15,3,45
372.5848,15,3,45
371.1097,16,3,45
372.1097,16,3,45
373.1097,16,3,45
374.1097,16,3,45
371.6097,17,3,45
372.5848,17,3,45
373.3384,17,3,45
372.1097,18,3,45
372.5848,18,3,45
373.1097,18,3,45
373.3384,18,3,45
372.1097,19,3,45
373.1097,19,3,45
374.1097,19,3,45
375.10195,19,3,45
372.5848,20,3,45
373.3384,20,3,45
373.1097,21,3,45
373.3384,21,3,45
